1,1024,17.523304
1,1024,17.80636
1,1024,17.7631
1,1024,17.485678
1,1024,17.556528
1,1024,17.434132
1,1024,17.403858
1,1024,17.323376
1,1024,17.34139
1,1024,17.393763
1,1024,17.425459
1,1024,17.477356
1,1024,17.263485
1,1024,17.463757
1,1024,17.36226
1,1024,17.274708
1,1024,17.625738
1,1024,17.437355
1,1024,17.270332
1,1024,17.302309
1,1024,17.29161
1,1024,17.242744
1,1024,17.33255
1,1024,17.312159
1,1024,17.287397
1,1024,17.288069
1,1024,17.268066
1,1024,17.408344
1,1024,17.244623
1,1024,17.270752
1,1024,17.336063
1,1024,17.553247
