8,1024,3.0878365
8,1024,3.1987462
8,1024,3.0287752
8,1024,3.0199265
8,1024,3.038336
8,1024,3.0435448
8,1024,3.0239463
8,1024,3.1047812
8,1024,3.0217519
8,1024,3.028108
8,1024,3.0295453
8,1024,3.0713782
8,1024,3.1326342
8,1024,3.0993292
8,1024,3.0789874
8,1024,3.0639226
8,1024,3.107603
8,1024,3.068253
8,1024,3.1331646
8,1024,3.1028981
8,1024,3.0290825
8,1024,3.0387552
8,1024,3.1073058
8,1024,3.047921
8,1024,3.0281057
8,1024,3.0430825
8,1024,3.0322375
8,1024,3.0615578
8,1024,3.0634384
8,1024,3.031482
8,1024,3.035611
8,1024,3.0184429
