64,16384,12.135383
64,16384,12.030613
64,16384,12.017307
64,16384,11.797853
64,16384,12.081675
64,16384,11.588845
64,16384,12.29019
64,16384,11.859757
64,16384,12.050602
64,16384,12.187027
64,16384,11.682106
64,16384,12.064122
64,16384,11.780448
64,16384,12.056739
64,16384,11.961624
64,16384,11.626765
64,16384,11.92842
64,16384,11.968134
64,16384,11.834238
64,16384,12.1005125
64,16384,12.095587
64,16384,11.812852
64,16384,11.711633
64,16384,11.924941
64,16384,11.597069
64,16384,11.979482
64,16384,12.2400055
64,16384,12.190579
64,16384,12.327517
64,16384,12.085128
64,16384,11.786253
64,16384,11.982132
