64,1024,1.5547652
64,1024,1.5633602
64,1024,1.5543301
64,1024,1.5529729
64,1024,1.5600789
64,1024,1.6060916
64,1024,1.5809196
64,1024,1.5585194
64,1024,1.587606
64,1024,1.5729954
64,1024,1.5861487
64,1024,1.5823569
64,1024,1.5462312
64,1024,1.5628579
64,1024,1.5607111
64,1024,1.5837555
64,1024,1.5530531
64,1024,1.5726283
64,1024,1.5644798
64,1024,1.5632198
64,1024,1.5877138
64,1024,1.5527136
64,1024,1.5488234
64,1024,1.5606586
64,1024,1.6068699
64,1024,1.5622637
64,1024,1.5742109
64,1024,1.5450773
64,1024,1.6215646
64,1024,1.5827854
64,1024,1.5662522
64,1024,1.5929048
