64,16,1.5564888
64,16,1.585657
64,16,1.5165254
64,16,1.5558888
64,16,1.7151558
64,16,1.5326196
64,16,1.5661072
64,16,1.5363545
64,16,1.557451
64,16,1.5834818
64,16,1.540849
64,16,1.5238624
64,16,1.5426468
64,16,1.5522249
64,16,1.5615766
64,16,1.5845879
64,16,1.5427691
64,16,1.5537306
64,16,1.5878389
64,16,1.5398538
64,16,1.5402002
64,16,1.5361664
64,16,1.5310352
64,16,1.553725
64,16,1.5496167
64,16,1.5424073
64,16,1.5693172
64,16,1.5225699
64,16,1.5501115
64,16,1.5286059
64,16,1.5999801
64,16,1.5459466
