16,1024,2.0128407
16,1024,2.0423086
16,1024,2.0331442
16,1024,1.9923284
16,1024,1.993756
16,1024,1.9807887
16,1024,1.998767
16,1024,1.9886082
16,1024,2.0072858
16,1024,2.0044007
16,1024,2.056962
16,1024,2.110769
16,1024,1.9985094
16,1024,1.9967132
16,1024,2.0360935
16,1024,2.034131
16,1024,2.0405707
16,1024,2.0440261
16,1024,2.0309713
16,1024,2.047254
16,1024,2.007942
16,1024,2.0057795
16,1024,2.031735
16,1024,1.9992495
16,1024,2.025435
16,1024,2.0297048
16,1024,1.9872687
16,1024,2.019419
16,1024,2.0662985
16,1024,2.0497298
16,1024,2.022395
16,1024,2.0169163
