1,0,0.008053586
1,0,0.006326979
1,0,0.006461622
1,0,0.006566005
1,0,0.006488483
1,0,0.006478723
1,0,0.006449142
1,0,0.006289419
1,0,0.00634592
1,0,0.006316658
4,0,0.00635086
4,0,0.006240597
4,0,0.006413821
4,0,0.006378949
4,0,0.006290178
4,0,0.006898191
4,0,0.006569054
4,0,0.00633255
4,0,0.00638829
4,0,0.006385511
16,0,0.00637656
16,0,0.00635328
16,0,0.006619495
16,0,0.006384111
16,0,0.006284468
16,0,0.006316929
16,0,0.006319159
16,0,0.006353109
16,0,0.006490423
16,0,0.006360929
64,0,0.006428521
64,0,0.006241796
64,0,0.006341189
64,0,0.00640212
64,0,0.00636607
64,0,0.006394361
64,0,0.00639961
64,0,0.006266388
64,0,0.006447881
64,0,0.006294339
256,0,0.006332749
256,0,0.006452402
256,0,0.006439791
256,0,0.006503922
256,0,0.006419762
256,0,0.006510423
256,0,0.006524684
256,0,0.00639546
256,0,0.006859791
256,0,0.006545394
1024,0,0.006544994
1024,0,0.006701486
1024,0,0.006645296
1024,0,0.00683895
1024,0,0.00679271
1024,0,0.006652086
1024,0,0.006546464
1024,0,0.006653686
1024,0,0.006664147
1024,0,0.006557804
4096,0,0.007418452
4096,0,0.007494934
4096,0,0.007390643
4096,0,0.007331351
4096,0,0.007340542
4096,0,0.007320831
4096,0,0.007310271
4096,0,0.007377063
4096,0,0.00729047
4096,0,0.007365963
16384,0,0.010860809
16384,0,0.010982132
16384,0,0.010785357
16384,0,0.010671864
16384,0,0.010705315
16384,0,0.011676727
16384,0,0.010839989
16384,0,0.010765897
16384,0,0.010578362
16384,0,0.010500321
65536,0,0.026261795
65536,0,0.02730156
65536,0,0.027411481
65536,0,0.025703236
65536,0,0.028035108
65536,0,0.024487779
65536,0,0.025561191
65536,0,0.024597352
65536,0,0.025633464
65536,0,0.025663514
1024,0,0.006560795
1024,0,0.006645546
1024,0,0.006592456
1024,0,0.006576155
1024,0,0.006601015
1024,0,0.006616495
1024,0,0.006504252
1024,0,0.006420441
1024,0,0.006525813
1024,0,0.006672007
1024,1,0.011238987
1024,1,0.011318108
1024,1,0.011612685
1024,1,0.01138828
1024,1,0.01137399
1024,1,0.01139493
1024,1,0.014283763
1024,1,0.011341709
1024,1,0.011291518
1024,1,0.011347869
1024,2,0.01950546
1024,2,0.016734388
1024,2,0.01597839
1024,2,0.0159486
1024,2,0.01592108
1024,2,0.01598891
1024,2,0.01645185
1024,2,0.016019251
1024,2,0.016057134
1024,2,0.021534393
1024,3,0.021335488
1024,3,0.021061745
1024,3,0.020690303
1024,3,0.020729745
1024,3,0.020961812
1024,3,0.021298118
1024,3,0.021016432
1024,3,0.02095732
1024,3,0.020871388
1024,3,0.020827208
1024,4,0.025918748
1024,4,0.02554504
1024,4,0.02592662
1024,4,0.025637712
1024,4,0.025838088
1024,4,0.025543552
1024,4,0.025524093
1024,4,0.033989266
1024,4,0.025672507
1024,4,0.025553212
1024,5,0.030195532
1024,5,0.030614592
1024,5,0.03039484
1024,5,0.030439038
1024,5,0.030786676
1024,5,0.030305564
1024,5,0.030245535
1024,5,0.03047189
1024,5,0.030310016
1024,5,0.030248003
1024,6,0.044680346
1024,6,0.03500788
1024,6,0.03507534
1024,6,0.034864757
1024,6,0.03544668
1024,6,0.03501067
1024,6,0.035152752
1024,6,0.03509486
1024,6,0.03516941
1024,6,0.03515167
1024,7,0.039899375
1024,7,0.039802033
1024,7,0.03996201
1024,7,0.039628007
1024,7,0.03960264
1024,7,0.0400207
1024,7,0.03969145
1024,7,0.039797753
1024,7,0.03966358
1024,7,0.04021757
1024,8,0.044835303
1024,8,0.044729248
1024,8,0.04473046
1024,8,0.044851597
1024,8,0.044728752
1024,8,0.0442777
1024,8,0.04427421
1024,8,0.044531822
1024,8,0.044368524
1024,8,0.044808473
1024,9,0.05735051
1024,9,0.049025197
1024,9,0.049033616
1024,9,0.049889483
1024,9,0.04935168
1024,9,0.049537335
1024,9,0.04917625
1024,9,0.049471624
1024,9,0.04924132
1024,9,0.04969099
1024,10,0.054198258
1024,10,0.054238766
1024,10,0.054234188
1024,10,0.053973366
1024,10,0.054008856
1024,10,0.054607756
1024,10,0.05413621
1024,10,0.054035924
1024,10,0.053973604
1024,10,0.05410995
1024,11,0.058493704
1024,11,0.05875931
1024,11,0.05928019
1024,11,0.05851572
1024,11,0.058554225
1024,11,0.058773138
1024,11,0.05839916
1024,11,0.070150815
1024,11,0.058671065
1024,11,0.058546044
1024,12,0.06333877
1024,12,0.07676958
1024,12,0.06336864
1024,12,0.06325005
1024,12,0.06371205
1024,12,0.06299514
1024,12,0.06318152
1024,12,0.06352245
1024,12,0.06387434
1024,12,0.063397
1024,13,0.067869335
1024,13,0.067924894
1024,13,0.067988686
1024,13,0.07067958
1024,13,0.068176456
1024,13,0.0687272
1024,13,0.068192326
1024,13,0.068534166
1024,13,0.06842297
1024,13,0.06799147
1024,14,0.07273792
1024,14,0.07312705
1024,14,0.072744004
1024,14,0.07385539
1024,14,0.07301888
1024,14,0.072492994
1024,14,0.07265154
1024,14,0.07287573
1024,14,0.073261574
1024,14,0.07334966
1024,15,0.07744867
1024,15,0.07726498
1024,15,0.08592742
1024,15,0.07783664
1024,15,0.07761377
1024,15,0.077384844
1024,15,0.077582285
1024,15,0.07723726
1024,15,0.0782403
1024,15,0.07762284
