64,8192,6.0110927
64,8192,5.953696
64,8192,5.921807
64,8192,5.9378567
64,8192,5.9582696
64,8192,6.087376
64,8192,6.0299335
64,8192,6.0424795
64,8192,5.9853578
64,8192,5.8942714
64,8192,5.9384427
64,8192,5.916665
64,8192,5.9022126
64,8192,5.8774853
64,8192,5.9643784
64,8192,5.9001007
64,8192,5.9016876
64,8192,5.958551
64,8192,6.0651617
64,8192,5.987863
64,8192,5.9803147
64,8192,5.9917793
64,8192,5.9950485
64,8192,5.9135942
64,8192,5.9572763
64,8192,5.9431725
64,8192,5.921188
64,8192,5.963582
64,8192,5.9555297
64,8192,5.9844275
64,8192,5.9195795
64,8192,5.914814
