64,4096,3.0790975
64,4096,2.9882298
64,4096,2.959106
64,4096,2.971585
64,4096,2.9857645
64,4096,3.082748
64,4096,2.9837067
64,4096,2.986837
64,4096,3.0368097
64,4096,2.9621644
64,4096,3.1372578
64,4096,3.0003147
64,4096,3.0540488
64,4096,3.0521863
64,4096,3.028589
64,4096,3.0486906
64,4096,3.0461426
64,4096,2.9662597
64,4096,3.0127983
64,4096,3.0392013
64,4096,3.0454028
64,4096,3.0148118
64,4096,3.0196557
64,4096,3.0629795
64,4096,3.012391
64,4096,3.021682
64,4096,3.0420923
64,4096,3.0422792
64,4096,3.0149708
64,4096,3.0302663
64,4096,3.0285318
64,4096,2.9892735
