4,1024,5.010363
4,1024,5.1002297
4,1024,5.0553164
4,1024,5.01067
4,1024,5.027104
4,1024,5.0107107
4,1024,5.066734
4,1024,5.0912323
4,1024,5.1145654
4,1024,5.027261
4,1024,5.307252
4,1024,5.2426147
4,1024,5.1439104
4,1024,5.237145
4,1024,5.1522946
4,1024,5.200718
4,1024,5.2086015
4,1024,5.199159
4,1024,5.054776
4,1024,5.2186823
4,1024,5.0815697
4,1024,5.1274385
4,1024,4.997823
4,1024,5.058168
4,1024,5.134576
4,1024,5.005651
4,1024,5.025602
4,1024,5.1219454
4,1024,5.0431933
4,1024,5.0013914
4,1024,5.1045847
4,1024,4.9795656
