64,64,1.7341852
64,64,1.5524786
64,64,1.5442662
64,64,1.619664
64,64,1.6079922
64,64,1.5568807
64,64,1.5468309
64,64,1.5121453
64,64,1.5140946
64,64,1.5636883
64,64,1.5621696
64,64,1.5646672
64,64,1.5362855
64,64,1.5325897
64,64,1.5191084
64,64,1.545095
64,64,1.527245
64,64,1.5477512
64,64,1.5723877
64,64,1.5635285
64,64,1.5571051
64,64,1.5429271
64,64,1.5248029
64,64,1.5571611
64,64,1.5372927
64,64,1.5366046
64,64,1.526578
64,64,1.5230715
64,64,1.5882742
64,64,1.5354285
64,64,1.5886272
64,64,1.571525
