64,256,1.5973682
64,256,1.7090945
64,256,1.5121987
64,256,1.548676
64,256,1.5242443
64,256,1.5255427
64,256,1.5372661
64,256,1.6196779
64,256,1.5771983
64,256,1.5711803
64,256,1.5351439
64,256,1.5374334
64,256,1.5246787
64,256,1.5851176
64,256,1.5309212
64,256,1.5320023
64,256,1.5456312
64,256,1.5528889
64,256,1.5533986
64,256,1.5454125
64,256,1.5481782
64,256,1.5464766
64,256,1.5583745
64,256,1.530371
64,256,1.5590574
64,256,1.5456457
64,256,1.5308678
64,256,1.5407417
64,256,1.5687945
64,256,1.5626507
64,256,1.5432713
64,256,1.5782813
