64,32,1.5367613
64,32,1.5805197
64,32,1.5519074
64,32,1.5721337
64,32,1.5904808
64,32,1.5858533
64,32,1.5490961
64,32,1.5823231
64,32,1.5884333
64,32,1.5533335
64,32,1.5919743
64,32,1.5566711
64,32,1.537843
64,32,1.5493023
64,32,1.5376222
64,32,1.5625198
64,32,1.5765388
64,32,1.5398347
64,32,1.5755002
64,32,1.586259
64,32,1.5499196
64,32,1.5358443
64,32,1.546623
64,32,1.5913148
64,32,1.5747209
64,32,1.540344
64,32,1.5761962
64,32,1.6227378
64,32,1.5353485
64,32,1.5502264
64,32,1.6173296
64,32,1.5343422
