64,128,1.5527327
64,128,1.5431675
64,128,1.545491
64,128,1.5457737
64,128,1.5639056
64,128,1.5450139
64,128,1.5818892
64,128,1.7020977
64,128,1.7162254
64,128,1.6467814
64,128,1.6073904
64,128,1.5985681
64,128,1.6872792
64,128,1.6500574
64,128,1.7190298
64,128,1.6203954
64,128,1.6072493
64,128,1.6085851
64,128,1.5644326
64,128,1.5743228
64,128,1.5621362
64,128,1.5637753
64,128,1.5671344
64,128,1.5533584
64,128,1.5502293
64,128,1.5720847
64,128,1.5574615
64,128,1.5795548
64,128,1.5840504
64,128,1.5550251
64,128,1.5427339
64,128,1.5577288
