0,1024,0,0.001583148
0,1024,0,0.001883875
0,1024,0,0.001766562
0,1024,0,0.001805202
0,1024,0,0.001635028
0,1024,0,0.001560236
0,1024,0,0.001593018
0,1024,0,0.001514736
0,1024,0,0.001599968
0,1024,0,0.001586148
1,1024,0,0.001896395
1,1024,0,0.001888555
1,1024,0,0.002091395
1,1024,0,0.001977235
1,1024,0,0.001921574
1,1024,0,0.002032915
1,1024,0,0.002212785
1,1024,0,0.001944234
1,1024,0,0.001905345
1,1024,0,0.001964154
2,1024,0,0.002658323
2,1024,0,0.002343145
2,1024,0,0.002183862
2,1024,0,0.002429298
2,1024,0,0.002351836
2,1024,0,0.002419268
2,1024,0,0.002358556
2,1024,0,0.002313455
2,1024,0,0.002204163
2,1024,0,0.002350666
3,1024,0,0.003249118
3,1024,0,0.002583771
3,1024,0,0.0025266
3,1024,0,0.00253229
3,1024,0,0.002642703
3,1024,0,0.002589531
3,1024,0,0.002449608
3,1024,0,0.00249976
3,1024,0,0.002542251
3,1024,0,0.002461089
4,1024,0,0.003462533
4,1024,0,0.003014871
4,1024,0,0.002655813
4,1024,0,0.002780826
4,1024,0,0.003095823
4,1024,0,0.002868918
4,1024,0,0.002843378
4,1024,0,0.002793926
4,1024,0,0.00291254
4,1024,0,0.002712595
5,1024,0,0.003829862
5,1024,0,0.003235867
5,1024,0,0.003278928
5,1024,0,0.003293548
5,1024,0,0.003089904
5,1024,0,0.003114963
5,1024,0,0.003215157
5,1024,0,0.003052433
5,1024,0,0.003086954
5,1024,0,0.003115984
6,1024,0,0.004324483
6,1024,0,0.003484283
6,1024,0,0.003487973
6,1024,0,0.003430941
6,1024,0,0.003425982
6,1024,0,0.003532024
6,1024,0,0.003287009
6,1024,0,0.003421222
6,1024,0,0.003386851
6,1024,0,0.003406541
7,1024,0,0.004421255
7,1024,0,0.003873472
7,1024,0,0.003625446
7,1024,0,0.003931033
7,1024,0,0.003799701
7,1024,0,0.003681197
7,1024,0,0.003731879
7,1024,0,0.00374616
7,1024,0,0.003578545
7,1024,0,0.003811471
8,1024,0,0.004587698
8,1024,0,0.004093442
8,1024,0,0.004003501
8,1024,0,0.00397443
8,1024,0,0.004250614
8,1024,0,0.004191492
8,1024,0,0.004057771
8,1024,0,0.00393127
8,1024,0,0.003971329
8,1024,0,0.004272964
9,1024,0,0.004989065
9,1024,0,0.004214018
9,1024,0,0.004230088
9,1024,0,0.004161826
9,1024,0,0.004229488
9,1024,0,0.004149766
9,1024,0,0.004279968
9,1024,0,0.004235069
9,1024,0,0.004213068
9,1024,0,0.004230248
